CtryName,Zone_ID,cluster
DRC_S,2530,22
DRC_S,265,40
DRC_S,3282,16
DRC_S,2688,22
DRC_S,603,1
DRC_S,2940,8
DRC_S,21,45
DRC_S,2994,8
DRC_S,3053,8
DRC_S,3191,19
DRC_S,2109,20
DRC_S,434,5
DRC_S,3278,16
DRC_S,560,23
DRC_S,2966,23
DRC_S,2799,1
DRC_S,2958,7
DRC_S,596,13
DRC_S,182,26
DRC_S,2718,23
DRC_S,2976,23
DRC_S,3237,37
DRC_S,601,13
DRC_S,510,12
DRC_S,3032,7
DRC_S,2997,13
DRC_S,3251,37
DRC_S,387,48
DRC_S,2970,8
DRC_S,3116,19
DRC_S,2949,23
DRC_S,2087,20
DRC_S,591,23
DRC_S,2651,22
DRC_S,31,45
DRC_S,2866,23
DRC_S,2251,6
DRC_S,3124,19
DRC_S,554,7
DRC_S,3232,37
DRC_S,563,23
DRC_S,2848,1
DRC_S,604,1
DRC_S,602,13
DRC_S,2858,1
DRC_S,3120,19
DRC_S,3255,37
DRC_S,453,5
DRC_S,383,48
DRC_S,3235,37
DRC_S,2758,46
DRC_S,3263,16
DRC_S,589,23
DRC_S,2752,1
DRC_S,536,38
DRC_S,566,23
DRC_S,2713,1
DRC_S,2655,1
DRC_S,2895,23
DRC_S,2708,46
DRC_S,2901,23
DRC_S,2664,22
DRC_S,2841,1
DRC_S,2843,1
DRC_S,2734,46
DRC_S,2741,1
DRC_S,2702,23
DRC_S,2828,46
DRC_S,586,23
DRC_S,3233,44
DRC_S,2706,22
DRC_S,2707,46
DRC_S,3239,37
DRC_S,20,6
DRC_S,2684,46
DRC_S,2825,23
DRC_S,2500,30
DRC_S,600,1
DRC_S,2881,7
DRC_S,3275,16
DRC_S,2904,1
DRC_S,2987,8
DRC_S,1903,20
DRC_S,2436,30
DRC_S,2687,22
DRC_S,189,26
DRC_S,29,45
DRC_S,526,38
DRC_S,565,23
DRC_S,2922,23
DRC_S,2849,23
DRC_S,360,27
DRC_S,262,43
DRC_S,166,26
DRC_S,2686,22
DRC_S,180,26
DRC_S,2864,23
DRC_S,2788,1
DRC_S,528,38
DRC_S,2471,30
DRC_S,2206,20
DRC_S,176,26
DRC_S,2460,30
DRC_S,205,43
DRC_S,2806,23
DRC_S,1970,20
DRC_S,2703,46
DRC_S,2937,8
DRC_S,2722,1
DRC_S,3016,13
DRC_S,2859,46
DRC_S,3261,16
DRC_S,584,1
