Zone_ID,CtryName,Longitude,Latitude,Area sq.Km,Max Capacity MW,RoadDist,T_Dist_gf,D_Dist_gf,TD_Dist_gf,SubstnDist,Load_dst,City_name,City_Pop,CtLst100kM,CtCnt100kM,PopIn100kM,GHIkWhm2d,RawERA_GHI,CorAdderWh,CF,Y_GWh,sLCOE-MWh,tLCOE-MWh,tCAPEX-kW,rLCOE-MWh,rCAPEX-kW,LCOE-MWh,trCAPEX-kW,cluster,weights,TD_Dist_gf_,trCAPEX-kW_,Latitude_,Longitude_
2897,Sudan,33.9549836,18.09001727,7.809267349,25.77058225,0.64242233,3.243902609,0.865019493,0.865019493,54.51595612,6.869636819,Berber,49556,"Atbara, Berber, EdDamer",3,303024,6.267999914,6.534466817,-22.76695218,20.11083242,45.40026463,101.5604504,4.609182694,79.40626603,0.349905209,5.595370011,106.5195383,85.00163604,0,0.0001248420036044722,0.00010799076666304472,0.010611774552891712,0.0022583940012263046,0.004239008184980994
2895,Sudan,33.98037368,18.12264987,33.84015851,111.6725231,1.294177639,0.879930177,2.729805394,0.879930177,58.0615488,10.00994847,Berber,49556,"Atbara, Berber, EdDamer",3,303024,6.280205115,6.534466817,-21.70381694,20.14756941,197.0938601,101.3830697,4.455688186,76.90211004,0.703608468,11.2720284,106.5423663,88.17413844,0,0.0005409820157001189,0.0004760264008288224,0.04770062314589253,0.009804027656500097,0.018382771047649668
2934,Sudan,33.35294013,16.64374295,13.01544558,42.95097042,1.063829297,6.086069922,1.050941211,1.050941211,9.183861567,7.840604659,Shendi,186611,Shendi,1,186611,6.281599998,6.54580826,-22.65883819,20.18281507,75.93794279,101.2134966,4.766878897,82.41697387,0.577364439,9.26574041,106.55774,91.68271428,1,0.0006320369474044261,0.0006642336749019508,0.057946862863283384,0.010519460487501938,0.021080290466727783
697,Sudan,30.27491293,19.21463084,764.888862,2524.133245,4.588662918,10.22717514,16.03119845,10.22717514,186.1503539,19.97609029,Dongola,26404,Dongola,1,26404,6.411474732,6.672792786,-22.37942046,20.60452374,4555.950151,99.22957808,4.91784215,86.80364662,2.439402145,39.96633628,106.5868224,126.7699829,0,0.012227812651398596,0.1250559815649612,1.5501196007222038,0.23495290607730565,0.3701959633454449
2923,Sudan,33.81504069,17.35598676,62.47413879,206.164658,0.631489622,5.735285893,1.880460986,1.880460986,38.96880876,31.04723766,EdDamer,84856,"Atbara, Berber, EdDamer, Shendi",4,489635,6.274708311,6.510619294,-20.09979195,20.12357169,363.4321885,101.4988668,4.759357247,82.04538835,0.343732803,5.500148313,106.6019569,87.54553666,1,0.0030337773473058005,0.00570489994181913,0.2655936659768375,0.052654199472627394,0.1025873044435459
659,Sudan,30.70073802,20.35244735,753.3389237,2486.018448,3.716989198,30.75809795,11.47633267,11.47633267,178.8158915,141.9974748,Dongola,26404,,0,0,6.447496056,6.646247752,-16.78490726,20.7464621,4518.065266,98.57997397,6.107917894,108.5520532,1.962488309,32.37423251,106.6503802,140.9262857,0,0.012043170815281069,0.13821143467780067,1.6971993310482019,0.24510799994506452,0.3697342321300539
2917,Sudan,33.91753454,17.49944633,32.97246214,108.8091251,0.766654706,7.14038,1.769168235,1.769168235,19.65471187,11.76285833,EdDamer,84856,"Atbara, Berber, EdDamer, Shendi",4,489635,6.281894709,6.513895904,-19.70228858,20.14028082,191.9706989,101.4182104,4.84167836,83.53380453,0.416959728,6.677409157,106.6768485,90.21121369,0,0.0005271106821008542,0.0009325474751020143,0.04755129438128181,0.00922414509139359,0.01787829476655868
665,Sudan,30.87377171,21.71935444,765.8697361,2527.370129,5.81901357,35.35856668,28.76546965,28.76546965,52.21522667,47.78747903,Wadi Halfa,17121,Wadi Halfa,1,17121,6.469207815,6.672745971,-17.29718911,21.01994155,4653.765102,97.35308639,6.299088954,113.4253297,3.032338585,50.68244439,106.6845139,164.1077741,0,0.012243493286010383,0.35218983452871044,2.009252430375459,0.2659207702626198,0.3780028166452023
2958,Sudan,32.83007966,15.47187072,7.809267349,25.77058225,0.423086999,13.04696117,0.480161484,0.480161484,17.8331872,35.09266155,Khartoum,2395309,"Khartoum, Omdurman",2,4579007,6.284999847,6.47109254,-15.9072208,20.17185068,45.53801354,101.2661847,5.1961843,89.79064596,0.22974378,3.685003147,106.6921128,93.47564911,1,0.00037922216841322507,0.00018208787915099207,0.03544803834932796,0.005867276363847485,0.012449893997844116
586,Sudan,30.98714829,17.85486656,765.8697361,2527.370129,3.894906939,11.0118098,16.39829551,11.0118098,110.8211941,106.3870601,Merowe,4576,,0,0,6.366212603,6.683927953,-27.68348121,20.51637808,4542.277347,99.63751526,4.986262654,87.63481012,2.07948704,33.92386046,106.703265,121.5586706,0,0.012243493286010383,0.13482301935312335,1.4883027673474478,0.21860593884997132,0.37939094204122314
